PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140
-325.9323726,-173.0195791,109.198932,-135.9180181,-39.69368797,-12.71374383,8.232069199,-15.4485875,-1.95078399,-5.068479081,2.893885677,3.834568223,1.199660807,-14.18009528,0.794677259,-23.73862461,-96.20002798,-60.34475816,2.089042992,10.06035712,3.880817019,0.386734764,3.474261368,2.186856355,-5.184802637,2.734693165,3.450174219,-1.781813532,0.090500593,-5.151314731,-1.591066673,-1.731367186,1.215034027,1.793196842,0.180193671,7.632994727,-6.644906545,1.436550284,-2.908254012,-3.92766597,-1.370441524,-2.648516434,-3.298122563,0.47187507,2.032615773,7.029297393,5.071435854,4.044032496,-2.73838504,10.86339758,-4.349485843,-12.53963012,5.848249224,-4.368080033,-27.6402459,-48.63758877,1.375869449,11.07703714,1.258808119,-4.404616025,-1.070399457,-4.667120869,-0.611536851,2.85744097,2.141407881,8.52707303,4.071204045,9.40044133,-15.46662823,3.043007166,-2.717208816,0.055290391,-3.934920104,8.641684508,-1.393098792,0.088516244,-4.728410024,-4.348519605,3.244872504,0.189755485,-4.064251131,-4.929397036,0.471824322,-40.76702037,10.08975999,-40.00798452,87.48165176,-98.3811729,42.33075883,13.44982769,42.76862216,60.41400632,-28.52520335,-14.66439507,3.533170233,12.51370048,-113.2886834,-68.22494533,-55.50489476,-33.65516873,-5.89907799,-1.485638233,17.04175131,-0.74310078,29.47900633,34.19128583,40.04580151,106.6285363,-53.64950237,-19.72997638,41.4115225,-5.456208191,-8.286548142,123.8800403,20.51305596,2.354696215,-2.797563777,8.434533154,2.38830125,-6.38255384,-0.031002843,-3.132543972,-13.44398014,-0.47407001,0.605407811,24.56020229,-6.00718054,-11.54384014,-1.116634391,0.125246468,-1.541251063,1.277827147,-1.089509102,0.246679329,2.069869866,0.441107971,0.569023609,-0.029965686,-1.984869176,0.281065413
-332.4782078,-191.2836993,121.5909177,-153.6822908,-45.60676818,-15.19764473,8.080136083,-14.22794571,-4.473374484,-11.68516248,1.659121139,-3.780644261,3.859501624,6.365299172,-1.95992653,24.05835358,164.3515816,95.66683757,-7.283114543,-13.62038592,-0.094412615,-16.93040599,0.428274066,-2.384364038,4.080814208,-5.881613758,-5.098419722,9.484076018,0.169421624,-1.938000425,-1.501770865,-1.951251392,2.2324524,2.614864499,-4.549855983,-4.669273469,-8.555411474,1.449883794,1.643144963,1.029086593,3.6494561,4.014079303,2.959130215,-4.700449951,2.34404182,-6.787503688,4.823445703,-1.043806735,7.804364679,-7.950586784,6.207751567,20.09780829,-20.18374129,-6.312624224,41.03585979,80.52855421,-4.312492426,-14.98012252,-12.69054063,9.43342192,-2.38902557,-1.289012007,-2.986871193,1.176401476,3.883308151,1.470820069,-2.806391012,4.857973581,-5.454985161,3.306593306,0.394251987,-1.049576678,-5.221897343,1.52700904,-2.822042456,-6.760344177,4.422621602,-3.907383289,-4.09475021,-3.159513164,5.012418667,-2.411399554,8.118943217,-9.674110787,-0.537207228,-18.62057685,39.311249,-50.18225991,11.41470489,-9.487403412,0.028183092,-22.7242133,7.971050812,4.480960039,-3.529683923,5.112384105,24.02638398,23.53975283,11.61183886,29.78663264,-7.024981219,5.059894075,17.98218038,-3.751199956,7.613038865,20.4096769,20.41298964,23.6467931,-5.035052192,-2.431064522,4.202843504,1.408351446,-2.450386794,16.30443984,-1.7247106,4.906323144,-9.309377328,5.224946105,21.61086365,-161.5118507,-56.80131986,-63.53624452,-69.68827769,-31.72081609,37.94672522,-65.00060691,17.28062731,33.0943892,3.984024279,-6.667042869,5.618669851,1.216969515,-0.869044175,3.259465302,14.92049355,1.688313074,1.991275925,0.673593338,-0.607066441,0.3720953
-337.3379713,-205.2413818,129.9180077,-163.086689,-48.24711194,-16.09700199,9.588971033,-15.3396146,-1.034191295,-9.150065122,6.035393755,-1.924587825,-3.306399985,-1.339609658,-0.063613328,-5.554550488,-112.4421785,-70.69366798,-0.082273406,-0.059451697,1.194417036,14.17808864,-1.233885354,-1.002765149,-2.471086809,4.49627291,3.927935622,-3.905965916,-2.108466194,1.323824564,-2.609981318,7.014678721,1.064880396,3.802535259,-1.243243069,-1.36234987,2.291169504,0.203026026,5.652371364,2.791059323,0.191245716,0.531384403,-0.214013488,-0.900141513,-4.141772207,-3.504336048,0.022772594,-3.648348302,3.074692645,-6.357110801,4.225883206,6.197759823,-4.7453274,8.103397596,10.72998045,12.30934097,-0.18449187,0.745515559,1.393285474,-1.28607125,-1.625613168,3.822490988,-0.647399634,0.66189109,-3.103635115,-7.551650346,-2.154625018,-4.817382573,7.83633846,-1.083134871,2.138918412,7.595448907,17.53722591,2.136514455,8.608152104,11.74662319,-12.03231576,7.54618167,0.626991206,16.90471547,-3.834716057,2.311360095,1.400473536,-21.06673695,6.291178119,-22.59473713,42.90948063,-58.87954533,11.74335024,-10.34249521,-2.057391794,-12.89385294,-0.857865889,3.696690767,-5.213024046,-0.922376027,28.11331798,17.92313134,12.78267323,-4.489687039,-1.896349405,-24.09021863,47.76051459,20.74232912,-33.36297073,-66.8026753,-85.3092803,-139.7092498,78.33110909,20.37450085,-83.22479037,0.515209473,-6.825898656,103.0316604,-26.80073965,21.817337,-2.817612888,-0.597167122,-0.2875599,-51.87199764,-16.52711914,-5.208633477,51.93057109,23.44245734,-19.43716856,-14.37019171,-8.943821169,-53.97180171,-5.346746829,4.014440363,-6.722422739,1.664421351,-2.654379832,-0.771696612,-1.973216494,0.623396652,0.986314284,0.801652157,-1.861083833,0.737089163
-320.9578955,-204.4085563,123.4129008,-154.6147238,-44.25862901,-14.36030446,8.92144385,-16.54879424,-7.920891124,-5.929681542,-0.938498401,2.936616146,8.329498776,-10.55301411,0.485695472,-10.03346527,60.10697968,36.94140601,-1.443793413,5.023352508,1.498608767,-18.0802339,2.255112167,-0.858551557,-2.397393279,-5.899871709,-5.403978258,0.847773347,1.163265481,-3.878465599,-1.96817604,-5.180683238,1.185595994,-1.152555526,8.039753142,4.142104015,-11.70677044,4.743742681,-10.19817901,-3.09531866,-0.609704148,-5.974610871,-1.355608974,1.458583879,9.462287192,4.327105405,0.635155789,5.648042856,3.2090053,11.38873663,-4.622461653,-3.131532175,2.597506515,-24.64626476,-0.456240542,-2.281079627,2.824057344,-5.87401646,-14.67679046,7.073040608,-1.157269949,-8.39856644,-0.340870169,0.495485743,-2.553929793,14.68586523,9.375793467,21.27074704,-27.65098442,-1.868357745,-6.891021605,-20.75749898,-34.93877253,-0.267833695,-23.14992604,-36.8957508,35.22475761,-31.27769147,-11.35723266,-31.0980014,12.86195926,-3.000617896,1.247697297,42.25348246,-23.42421901,39.75981755,-74.06408157,98.8956997,-1.251416745,27.80165629,57.61284527,135.6835074,-75.96389934,-28.45784693,-19.19860705,-1.339800833,-58.84274991,-33.87335667,-12.90100593,-13.45058445,-38.07515574,-52.61058502,155.3652963,57.08560699,-16.53546687,-14.15354887,-28.28291072,-12.9876052,27.76995996,12.35629749,-7.356200988,-5.62276391,-6.783674794,-37.51380531,1.632531773,-0.267409761,-3.51856901,-3.522559325,2.299745961,-5.397482881,-1.697898658,-2.44859733,0.899404637,3.138226861,-10.28648486,9.548070368,4.697440477,6.441082656,0.240354522,1.694572838,-1.604121561,-1.318080888,0.141383877,-0.212693882,10.3252083,-0.082484345,-0.266787952,0.676108531,-2.662635145,0.150704191
-325.4814862,-179.3552221,113.6943893,-142.365558,-41.62060181,-14.97705511,8.889598717,-13.75275375,-3.28942714,-7.30236429,3.797979531,2.30929498,-0.608044196,-10.34131985,-0.579702894,-15.76693317,-90.63465206,-57.00905257,2.679737858,6.011419198,0.327512027,5.406409274,3.105547186,-1.248334909,-3.118163785,4.087811992,-0.754236283,-2.689556808,0.4612831,-3.367100673,-3.191832195,2.403315819,3.125208028,-0.948695385,6.080509913,-1.920410441,-5.036234619,1.301854686,-2.015292592,2.347476673,2.13645946,0.283666325,-2.472502483,-1.758632103,-3.502671045,-1.714408892,3.307134639,2.825277527,7.40533694,-4.181385039,6.722783044,19.33670178,-11.85236611,-2.356454753,33.50317946,65.97327984,-4.696896896,-12.40225746,-9.688334236,11.88666668,-5.000737974,0.028192927,-1.691029837,0.506287735,1.413454252,-8.593410152,-4.60240485,-2.567517904,8.727300873,-0.147420942,0.985407813,-3.895705483,-10.31845774,-3.373908868,-1.44477286,-2.77358691,4.435874838,3.397111696,1.163163048,-5.374547108,2.562054924,-0.716639017,8.555066622,40.01458365,-10.79462865,31.32590967,-70.70732874,111.8594376,-42.88147364,-13.43571902,-81.27899903,-148.9323665,81.43279765,13.63885249,21.44190429,-14.15479165,-77.17988096,-48.07771897,-26.44958813,-6.077695863,6.227200325,-13.49972911,44.75959622,7.63348443,18.24311591,27.51502539,13.84760998,42.32287415,-24.86597429,-6.721504202,13.23718096,-1.059247332,0.811922259,39.88426984,1.450624358,4.440241086,4.869556162,1.536399384,-7.631265207,7.790546056,2.416724249,8.302696201,21.92773344,-1.271727634,4.27773545,-75.90364967,8.311609416,-26.4728848,-4.505916933,2.870735401,-3.258068841,0.818553612,0.487141896,5.673516827,55.8776349,0.284542788,0.154983197,1.813555598,-4.710585289,0.488647091
-276.0079513,-6.574184882,-37.36859917,-11.51892735,15.43636755,13.67524887,-28.96127572,-125.4522092,-5.623807815,82.91924644,-2.046105076,-3.331251808,40.90561422,-159.0579782,17.20760015,-248.9534623,-21.72362029,108.3656261,5.873635825,-50.53266576,-38.95808767,78.56895163,82.84142855,-28.19565562,229.0331159,7.055856051,9.298984328,28.27474517,-35.11720994,70.73367035,22.668216,-4.352359114,-32.84422122,-63.73741772,-15.71621989,4.725476777,63.40856147,-2.112772318,15.56595707,19.09355894,-22.14163329,-10.54632598,1.892570281,-13.81394499,-4.147023451,3.416731559,-14.85820927,6.905712339,-8.963077678,-13.636028,0.582324023,-14.84591217,-6.202210986,-7.203911836,-6.058301633,9.373324151,10.81100826,-10.55067825,4.396701884,4.154634411,0.868669369,8.834902156,13.0772308,-4.58126542,-5.208404305,-9.728967227,5.430916356,-12.99546849,11.75643502,-0.519456977,1.266450867,11.43005578,13.27075756,3.94010879,0.986992212,0.049278323,-2.177582691,8.977785471,1.687175895,0.637291854,3.107307842,-2.137085186,7.253268617,-5.226282548,6.129686359,-0.562619037,-4.178215963,-7.623382612,-11.61879096,-2.485887288,0.120717183,-2.721560896,2.801972022,-0.980567846,-2.957614772,4.946468988,-0.29198455,0.722746804,0.612977818,-5.670052516,2.483209113,0.232448599,2.280720783,3.323838855,2.863639695,-4.456862201,-3.99037899,0.776843635,4.328504307,1.785749185,0.57655869,-0.772916362,-0.215111706,1.055888232,-1.531993635,-3.068651948,-0.402135071,1.327270144,0.19548766,3.758591344,-0.566358801,-0.138393947,-4.991033665,-0.630033134,0.075202272,2.000465157,-1.468140207,2.238237292,0.981961461,-0.531093666,0.652787384,0.417395647,1.076038174,-0.237197701,-1.556762005,-0.296025334,0.795099015,-0.878463728,-1.690812637,0.230587995
-318.4063925,-241.4460255,155.3378917,-193.3799764,-56.93571208,-20.9286035,12.74225072,-22.92862004,-3.939369285,-5.910834022,3.239499265,6.451638854,4.01626272,-27.47800017,0.419170795,-40.6033053,-151.9392857,-88.57769592,5.345542467,10.58040305,5.308929404,5.535039374,2.514251834,-4.210685924,-7.999814946,1.994611892,2.606003507,-0.634539889,1.799533802,-2.442489655,-1.826471733,4.688314788,4.284776689,-2.50385758,2.488230833,2.983399828,-8.331843014,2.490346744,-6.824900605,0.226131133,1.428039654,-3.530828338,-0.144839445,-3.780104152,-1.69167835,2.595271808,7.361767873,-1.266166796,7.013637447,-5.39651806,6.83851678,20.50077138,-21.87938251,-22.04571064,48.83048993,86.43023266,-0.019677135,-23.4617875,-22.8098355,18.33471539,2.571921995,-10.11775353,-0.312231039,1.910128346,0.847365852,7.367904113,2.85135472,16.99342276,-22.54805956,-2.288632812,-3.881905333,-10.51549304,-31.2858076,-4.636510053,-20.11959847,-30.58409961,32.65385347,-30.36447549,-9.9671083,-25.52943337,19.1426522,-0.496506809,-5.027984734,21.32862448,-13.06076876,22.69624799,-36.26783713,35.17357187,2.766860048,11.62116282,43.13208255,93.82205544,-46.52918304,-0.485479988,-17.97343576,-2.614466241,123.7236257,76.60210708,57.35988045,54.71974643,0.573124653,40.69572671,-93.01911648,-36.68535466,6.990286138,26.51022779,41.35092345,44.43065554,-26.17364199,-6.971177411,23.44269132,2.861948176,2.24514396,7.421435116,6.746523116,-1.517573767,2.822173088,2.300182932,-0.900251764,-1.660399603,6.883315085,2.862805202,13.17216932,4.130844085,-4.876000675,-14.39074635,-5.787718692,-36.79852916,-3.159306793,4.679938847,-5.638452182,1.032213268,1.257020676,0.677441229,11.0581914,-0.005784893,-0.347544764,0.713877429,-4.564346699,0.549486065
-329.7698802,145.5225895,-75.80329757,-111.3231254,46.10718742,108.9263637,107.8108054,32.9635802,11.44755624,-79.51981371,-147.7258678,-54.96633445,19.92704127,-74.60149278,2.619569683,-75.36675713,70.06840353,-97.11622843,55.2925786,6.390978201,6.940774496,-95.591848,-34.15978153,20.34766989,21.03865436,58.93865898,76.14398968,-41.19772444,53.46465425,-4.731735148,71.77012493,86.12110864,-53.72418804,33.15477657,51.58567894,22.172797,-65.79938785,40.3063396,-3.058726556,65.03745238,-47.07489649,35.76628941,7.489130719,21.78729074,50.81680774,38.47847008,35.04957564,25.79875517,34.4967869,-20.67820076,35.61145585,16.67057061,-4.287167021,-9.197669593,9.05598474,-24.15543907,-3.034492956,-17.79392323,-8.664172575,14.85729994,32.19828391,9.081004659,-58.68134492,-52.77851716,21.08397403,-27.09229228,-8.259991027,-0.051067512,-24.2161719,10.60286385,1.843966859,17.96784209,99.7508149,22.59953052,1.033458331,2.808068755,91.57222899,13.14091443,21.89184522,7.506411227,12.29796819,29.0979137,-2.235936128,1.517398207,32.70860308,19.7891926,4.833810084,2.051778564,1.038394209,-39.25394379,-13.14218839,12.09987647,9.053066664,6.264710022,2.670145028,15.11090774,-5.596644055,2.146125791,4.471259005,6.119168739,13.08309527,-7.003528941,-1.515634069,-1.997241752,-11.28157413,-6.415909563,-5.351880278,2.352814194,-0.011399384,-4.52906449,-0.596121509,-2.193479134,8.799309682,1.708383596,-0.593096041,-7.003925989,-0.179923153,-0.894552911,0.596494022,3.904796306,0.876459079,-1.550558517,-8.151240477,-0.857373146,1.348380107,1.813201192,0.28872405,3.154596721,2.035411293,3.544800245,-1.966345965,-0.041258581,-0.313286895,0.229642471,-1.129655365,-0.409578804,0.009827784,0.405020848,-1.254862713,0.059973071
-336.865094,107.6268575,-101.3434225,-70.596721,-15.43567957,-159.7977942,-137.1713857,10.82217446,-2.327653188,-10.97864029,-6.571766576,-12.32659586,16.13511644,-8.360143162,2.807461435,-15.44079974,-28.27012882,41.20317869,2.385155356,6.084529656,-19.80816743,-51.85740421,30.56288545,13.0593788,-18.90258434,60.44619493,-29.69074587,79.35799098,53.08506656,-62.07512392,40.48233164,44.70682908,-73.63638183,44.23755877,-11.43279772,-15.7740299,-38.130537,-54.30947176,28.24446758,-30.52781047,-25.35023839,-1.743278927,-10.99257159,27.40326459,-25.94223507,-60.38009788,-34.51203484,35.90149104,-17.04849278,16.11529113,57.51866453,22.54425855,-63.40326466,-28.88739073,-20.78740802,-1.413057614,6.394458551,48.03600701,29.83772505,10.31099867,36.22439946,33.57738382,-7.602483742,-30.75236464,-41.7499604,-34.5844866,-38.71990125,23.01033295,-28.38484897,7.219874934,-34.87695611,19.16923139,-14.36910124,17.07723487,4.821636224,-35.6159525,-30.83721665,-41.02842593,-21.61145197,-16.03539918,-54.18459375,-5.587088979,-97.34607378,4.99971427,56.06780271,-48.86556069,-20.98523897,-9.08556763,-25.00702905,-21.03576209,-10.41410565,-20.64515318,-24.4228723,24.55153671,-110.6934672,-61.825021,-13.52783009,25.41853095,-1.826440234,-17.22837953,-5.823635913,25.89782642,3.294062165,12.39184139,25.1721567,-0.245544525,-35.79205981,16.29989928,-10.11246463,19.80329255,-4.379437298,-0.444173698,-3.411251835,-6.582855547,10.84596735,-3.648419437,-3.647068852,3.62488441,-10.3171715,-0.798268044,3.583620123,-0.04677812,0.588233644,-2.575125358,-0.431388082,1.583579118,-1.342436634,0.419194328,-0.539354945,-0.594637651,2.886180568,2.047435551,-1.310737471,1.582133257,-0.573705868,0.988896649,1.033977697,-0.748121538,-1.113172901,0.699808457
-356.0973472,136.3056838,-128.6585347,-129.7067431,43.47719804,59.06721243,36.96963667,27.25844081,5.661474595,-52.18988262,-49.00694287,-92.72800582,19.40254105,57.4739126,-14.93117188,12.46591944,-87.79974885,113.3296255,-2.449295643,-61.95417661,-99.84519484,-23.77717941,15.03643019,61.51380246,-11.42432422,-9.737089153,-37.34424496,2.504356417,-72.1290662,-22.49176841,-14.11815082,-12.91968526,28.23720821,23.60154376,-24.94373219,-22.80172145,2.569219737,-24.08973833,-22.68203853,14.28379308,6.440420644,3.369757661,12.47873439,17.62579403,20.51779346,-7.633482291,8.73177124,10.439389,2.776094521,-1.123310319,-18.06054992,24.99400235,-10.58299021,10.67835735,-7.585331369,-8.430151602,-1.112544016,-34.25875133,16.59291349,-3.351137406,-40.51099039,-5.5977556,20.50834713,-22.95410658,6.863964865,-13.99005956,42.45775675,5.885255615,-10.36846995,4.70302131,-24.02628115,-5.376445353,40.06551674,-10.78364098,-20.63515883,15.02282989,43.05820876,3.163367837,13.05395709,-1.905940158,1.688732593,8.478614263,-0.355908183,3.869887152,-9.932970174,9.378172076,8.703238041,3.226384686,3.870193913,6.822668496,22.29757189,-10.19367249,3.324680288,3.885159073,-8.337260118,-15.06607932,-2.160835276,-11.88407871,1.773416774,7.703697585,-27.36793475,4.368601308,-4.302070862,4.012397627,31.44241894,0.220691108,21.39592211,-30.10256035,3.357152826,0.22726684,37.26097846,144.4058375,-146.6903093,-2.572076265,-8.539072123,16.67452885,7.48967934,-9.267806855,0.617253548,2.426893384,0.72721024,-4.114101975,1.879912881,4.217492214,0.881443707,-0.826110834,-1.968384473,-0.46817026,-2.688956015,1.0989446,0.825585656,-0.361369499,-0.882640934,1.669409708,1.082938706,-0.170570833,0.404873559,-0.647274307,0.07603634,0.182996592
-331.0384954,88.91041389,-100.6886045,-98.13318753,28.51501861,9.89824667,-24.13777665,8.78568209,-14.36520717,-28.82727422,-17.27965502,-2.778397657,-0.083197662,-5.528790418,-13.47944886,-15.49259823,-1.446310671,4.991014099,-22.13612285,28.29792654,26.62405245,31.4532064,33.39436402,-7.707521834,13.96951798,-68.51190874,-14.99248181,33.34820377,-30.30114804,-32.02547801,-34.40305471,-32.03609016,5.864865715,35.29586356,6.00309779,20.93278869,31.21302073,-27.61640445,-10.91338033,-9.097579703,29.28791724,-6.915599791,21.61136012,21.25671192,8.388012185,18.3062365,66.83902083,18.48430137,26.40198379,25.34846567,-34.76461337,51.398044,7.727526425,-7.607902511,24.2594565,-31.4570278,-20.54278418,-9.766639644,-18.51784106,0.710527677,-26.79695438,7.552134761,-37.55568142,-36.3567118,30.56378214,-58.78726005,-45.16834724,41.8347167,-148.3500298,6.441489045,-32.47132572,-91.24068629,-60.25629251,32.7685275,175.8296822,-0.677315686,-7.403856836,1.412463559,-4.680926328,88.30640293,11.09906176,45.46959093,25.48201444,-8.057261731,1.658749463,1.148007912,-0.169984297,-6.225323416,-69.99226149,-0.510227569,14.50336088,-15.40544663,-9.21493985,-10.01176117,14.00037756,26.72164752,14.71165305,2.101387601,-1.896093753,-7.940660443,-0.736750678,-8.67303735,-2.031522603,-3.073782348,-7.282545172,-12.29137971,-3.447380509,3.906380277,-0.748001278,2.767519441,0.935010763,-11.03503916,14.8357812,0.354089572,5.046041958,-2.101453641,-3.921848451,1.566884494,-3.204330316,5.272588376,0.295767433,-0.74952452,-5.494099903,-3.792024883,0.208581989,3.287812136,1.080679872,2.318665324,1.585744689,1.104708773,-1.964252772,0.562264433,0.180807063,0.332760795,-1.157837279,0.264849672,0.505802916,-0.20036878,-1.186768735,0.487531409
-331.4715689,108.9361865,-88.95412771,-93.75703435,25.0249175,6.873126863,-13.57538434,5.457590343,2.113172956,9.473200536,-1.104167098,-40.23442189,-2.746360421,-2.514872299,-11.516424,-9.228424354,-13.02422934,30.49874489,1.178357085,17.46635918,-25.5701584,-35.93985803,-31.336648,-9.681445473,3.663523139,59.9061586,15.80142214,-59.99551741,11.41469914,13.38814989,-31.68529998,19.07415851,23.91981889,-66.07338615,67.52842506,-22.10091542,-70.69294896,-77.7464619,40.49278734,-64.98604166,-10.02674421,9.228117085,-3.01089062,-60.01906039,38.99000235,161.048953,38.24478766,62.77496418,35.67095617,28.29021115,-44.47816873,30.36130007,-0.239367085,-65.48254595,-24.00976136,19.72381183,32.07894648,-28.06316853,14.08442317,-9.699409357,20.05604287,37.41783921,-2.070750902,75.2046613,-100.8886089,16.46569342,-82.51165811,-35.75373195,-0.16551948,1.681728586,88.55325932,-70.60163746,-9.641721582,21.58548476,-40.86088209,26.05223933,-58.35450039,-9.712979826,-15.15760182,23.77754881,-20.45765197,-31.01772199,-23.65463804,5.981415658,-45.30715108,-19.58892794,2.846608545,-6.270086505,-19.1854034,10.73672385,-3.282020928,-13.90737147,-17.76796669,-15.21260665,13.96236076,17.57808108,16.49872141,-11.68287844,7.512109368,-6.308744607,-5.647637577,-9.908088709,-5.594441498,7.84663355,9.180562359,-3.137230101,0.992359434,-8.960500077,-1.069217847,1.176974614,9.037540975,3.760763738,-7.217658333,0.157094511,3.675673067,8.500128115,4.109298467,0.98625934,-1.88340349,3.366337445,1.124265762,0.610300261,-4.953841183,-1.726917746,1.380499245,3.472362232,-0.045903576,0.797902475,1.087723238,-0.374206469,-1.536862353,-0.203205623,-0.81744191,-1.502336511,-0.67424463,0.56896922,0.35669369,0.754691558,-1.203841894,0.459101414
-342.2564993,127.8518006,-97.09646302,-88.20343643,9.302300375,-50.21313761,-30.40026427,13.16555227,-0.447749703,-16.55932118,-33.08692409,-29.88608169,-0.892117781,-40.70960855,5.498837532,-28.83453404,56.75525178,-71.66675615,-0.365145268,49.3308896,14.64760303,-59.48468045,-53.53638937,-46.582988,22.57957069,47.02495909,13.19731933,-94.22918767,-38.97738435,21.24837076,-29.3646949,3.173670068,81.59660412,-48.17962203,-3.112172163,22.83819165,41.99446538,18.94325691,-25.47367124,-78.83869277,11.01312516,-31.24391939,-41.88236307,-67.86361698,-37.18253056,-8.181818248,-82.24958924,-5.376234821,-58.29352873,54.04219001,23.90300043,75.40159139,-63.49068924,-16.48121418,84.07175951,-83.30595902,-82.45544574,-63.39859377,18.54965497,-12.24012066,-9.731433789,-19.86489411,24.6973212,59.24365602,78.54333295,-55.46771798,26.36574811,-18.00214182,19.74775268,-52.63621659,-69.22399877,-1.294134168,-30.21425553,-13.32585785,-19.36198155,-1.581594418,-31.05063728,-21.38363891,34.0255429,-4.499383726,-29.45323967,-7.305162916,-1.907499681,12.61474635,40.53947752,-19.06055837,16.13258229,13.97633964,-25.86214839,-25.36539002,8.604496137,11.29516147,6.605916181,16.42805234,12.17588416,-5.422025841,-5.552937638,3.190951855,-1.362365934,9.990303738,-19.75312686,18.75476638,1.571449188,1.054311197,19.29711543,-9.808009662,6.303797797,-17.68466646,5.713241143,-7.083494587,14.21234665,3.695643855,-3.117289509,3.171242059,-7.532053685,-1.951065742,3.778087614,-2.114468104,0.763942112,2.298659625,-2.349949924,-0.63009183,-4.710386265,-0.772971976,0.886027952,0.430172985,1.638012067,1.905128166,-0.44023093,2.590336451,0.367496675,0.178097317,-0.169592064,0.633449689,-0.557398648,-0.725983981,-0.362929768,0.44926293,-0.684062235,-0.179155186
-355.5081445,131.6855585,-120.9605813,-120.7181063,34.18928649,43.88472597,41.13802571,28.72541926,10.5195052,-51.36491524,-46.73116525,-81.6276724,21.17337435,45.01554025,-9.168130529,11.14381936,-73.89653889,88.11637696,13.3601987,-75.48271958,-118.3034758,-56.75618209,5.626296223,65.93497412,-9.646205791,9.835899053,-48.90832841,2.959918797,-110.0703862,8.840032886,-4.217188788,-21.06947405,64.89661567,22.79936678,-8.946302412,-33.58333568,11.36476493,-38.54992071,-22.56541529,-2.443399147,14.61017754,18.13533093,33.39072211,13.39578136,29.87358518,-21.98667909,-6.361492138,29.94535751,-13.41590899,-12.32510899,-41.75035226,25.640176,-42.42599604,15.9403019,-17.03993064,-13.97263546,-17.12029934,-24.32947845,-8.046139982,-1.316457336,-33.6151288,-41.2407369,34.38103885,-9.792624331,17.09425971,22.58125647,9.680355253,4.536123782,15.66563176,20.19924593,-21.12204288,-11.27357416,32.97012455,-8.669313401,-44.90308622,-7.596527805,14.31436409,-3.739015354,3.175536233,-10.47896338,-15.23748632,10.81110489,-17.48734985,-2.73676947,-1.318433499,1.35491511,3.191116176,3.612633892,10.56513101,18.48775315,5.532351587,-5.48646071,4.437067606,-13.73503639,5.754459833,6.932592902,0.176865234,18.89574481,-2.649769502,-5.087453081,24.79172782,-11.96101363,0.234108876,-8.583022604,-29.13821378,1.409830128,-22.89590678,34.38645316,-2.858554393,2.825995324,-34.33659567,-129.3063418,127.8076521,1.326150993,7.372844208,-18.88649276,-8.015665967,7.720594166,-2.878819526,-5.621456826,-0.018750343,4.724198783,3.097365286,-0.849383084,-2.117674325,-2.787175117,2.126209399,-2.692599627,3.977171039,-1.409207039,0.113293587,-0.953427284,0.172498024,-0.89003872,0.539280638,-0.427948939,-0.306082311,-0.09944091,0.552682165,-0.109494951
